strata,iteration,field,type,id,2022-01-01 01:00:00,2022-01-01 02:00:00,2022-01-01 03:00:00,2022-01-01 04:00:00,2022-01-01 05:00:00,2022-01-01 06:00:00,2022-01-01 07:00:00,2022-01-01 08:00:00
0,0,in_service,line,HV2 Line 30,1.0,1.0,,,,,,
0,0,in_service,line,HV2 Line 31,1.0,1.0,,,,,,
0,0,in_service,line,HV2 Line 32,1.0,1.0,,,,,,
0,0,in_service,line,HV2 Line 33,1.0,1.0,,,,,,
0,0,in_service,line,HV2 Line 34,1.0,1.0,,,,,,
0,0,in_service,line,HV2 Line 35,1.0,1.0,,,,,,
0,0,in_service,line,HV2 Line 36,1.0,1.0,,,,,,
0,0,in_service,line,HV2 Line 37,1.0,1.0,,,,,,
0,0,in_service,line,HV2 Line 38,1.0,1.0,,,,,,
0,0,in_service,line,HV2 Line 39,1.0,1.0,,,,,,
0,0,in_service,line,HV2 Line 4,1.0,1.0,,,,,,
0,0,in_service,line,HV2 Line 40,1.0,1.0,,,,,,
0,0,in_service,line,HV2 Line 41,1.0,1.0,,,,,,
0,0,in_service,line,HV2 Line 42,1.0,1.0,,,,,,
0,0,in_service,line,HV2 Line 43,1.0,1.0,,,,,,
0,0,in_service,line,HV2 Line 44,1.0,1.0,,,,,,
0,0,in_service,line,HV2 Line 45,1.0,1.0,,,,,,
0,0,in_service,line,HV2 Line 46,1.0,1.0,,,,,,
0,0,in_service,line,HV2 Line 47,1.0,1.0,,,,,,
0,0,in_service,line,HV2 Line 48,1.0,1.0,,,,,,
0,0,in_service,line,HV2 Line 49,1.0,1.0,,,,,,
0,0,in_service,line,HV2 Line 5,1.0,1.0,,,,,,
0,0,in_service,line,HV2 Line 50,1.0,1.0,,,,,,
0,0,in_service,line,HV2 Line 51,1.0,1.0,,,,,,
0,0,in_service,line,HV2 Line 52,1.0,1.0,,,,,,
0,0,in_service,line,HV2 Line 53,1.0,1.0,,,,,,
0,0,in_service,line,HV2 Line 54,1.0,1.0,,,,,,
0,0,in_service,line,HV2 Line 55,1.0,1.0,,,,,,
0,0,in_service,line,HV2 Line 56,1.0,1.0,,,,,,
0,0,in_service,line,HV2 Line 57,1.0,1.0,,,,,,
0,0,in_service,line,HV2 Line 58,1.0,1.0,,,,,,
0,0,in_service,line,HV2 Line 59,1.0,1.0,,,,,,
0,0,in_service,line,HV2 Line 6,1.0,1.0,,,,,,
0,0,in_service,line,HV2 Line 60,1.0,1.0,,,,,,
0,0,in_service,line,HV2 Line 61,1.0,1.0,,,,,,
0,0,in_service,line,HV2 Line 62,1.0,1.0,,,,,,
0,0,in_service,line,HV2 Line 63,1.0,1.0,,,,,,
0,0,in_service,line,HV2 Line 64,1.0,1.0,,,,,,
0,0,in_service,line,HV2 Line 65,1.0,1.0,,,,,,
0,0,in_service,line,HV2 Line 66,1.0,1.0,,,,,,
0,0,in_service,line,HV2 Line 67,1.0,1.0,,,,,,
0,0,in_service,line,HV2 Line 68,1.0,1.0,,,,,,
0,0,in_service,line,HV2 Line 69,1.0,1.0,,,,,,
0,0,in_service,line,HV2 Line 7,1.0,1.0,,,,,,
0,0,in_service,line,HV2 Line 70,1.0,1.0,,,,,,
0,0,in_service,line,HV2 Line 71,1.0,1.0,,,,,,
0,0,in_service,line,HV2 Line 72,1.0,1.0,,,,,,
0,0,in_service,line,HV2 Line 73,1.0,1.0,,,,,,
0,0,in_service,line,HV2 Line 74,1.0,1.0,,,,,,
0,0,in_service,line,HV2 Line 75,1.0,1.0,,,,,,
0,0,in_service,line,HV2 Line 76,1.0,1.0,,,,,,
0,0,in_service,line,HV2 Line 77,1.0,1.0,,,,,,
0,0,in_service,line,HV2 Line 78,1.0,1.0,,,,,,
0,0,in_service,line,HV2 Line 79,1.0,1.0,,,,,,
0,0,in_service,line,HV2 Line 8,1.0,1.0,,,,,,
0,0,in_service,line,HV2 Line 80,1.0,1.0,,,,,,
0,0,in_service,line,HV2 Line 81,1.0,1.0,,,,,,
0,0,in_service,line,HV2 Line 82,1.0,1.0,,,,,,
0,0,in_service,line,HV2 Line 83,1.0,1.0,,,,,,
0,0,in_service,line,HV2 Line 84,1.0,1.0,,,,,,
0,0,in_service,line,HV2 Line 85,1.0,1.0,,,,,,
0,0,in_service,line,HV2 Line 86,1.0,1.0,,,,,,
0,0,in_service,line,HV2 Line 87,1.0,1.0,,,,,,
0,0,in_service,line,HV2 Line 88,1.0,1.0,,,,,,
0,0,in_service,line,HV2 Line 89,1.0,1.0,,,,,,
0,0,in_service,line,HV2 Line 9,1.0,1.0,,,,,,
0,0,in_service,line,HV2 Line 90,1.0,1.0,,,,,,
0,0,in_service,line,HV2 Line 91,1.0,1.0,,,,,,
0,0,in_service,line,HV2 Line 92,1.0,1.0,,,,,,
0,0,in_service,line,HV2 Line 93,1.0,1.0,,,,,,
0,0,in_service,line,HV2 Line 94,1.0,1.0,,,,,,
0,0,in_service,line,HV2 Line 95,1.0,1.0,,,,,,
0,0,in_service,line,HV2 Line 96,1.0,1.0,,,,,,
0,0,in_service,line,HV2 Line 97,1.0,1.0,,,,,,
0,0,in_service,line,HV2 Line 98,1.0,1.0,,,,,,
0,0,in_service,line,HV2 Line 99,1.0,1.0,,,,,,
0,0,loading_percent,line,HV2 Line 1,9.53428412206544,9.60132694595592,,,,,,
0,0,loading_percent,line,HV2 Line 10,6.935142873572272,6.956715466852241,,,,,,
0,0,loading_percent,line,HV2 Line 100,4.604460681577692,4.63237795216464,,,,,,
0,0,loading_percent,line,HV2 Line 101,3.474530467879334,3.472550248451724,,,,,,
0,0,loading_percent,line,HV2 Line 102,2.477042778363824,2.4453859769503365,,,,,,
0,0,loading_percent,line,HV2 Line 103,8.22652135731642,8.229798684427506,,,,,,
0,0,loading_percent,line,HV2 Line 104,2.520635886828155,2.522033051407352,,,,,,
0,0,loading_percent,line,HV2 Line 105,3.469428912021845,3.4854535652816945,,,,,,
0,0,loading_percent,line,HV2 Line 106,7.835624499449359,7.91130000268045,,,,,,
0,0,loading_percent,line,HV2 Line 107,7.068157829264631,7.156101464371001,,,,,,
0,0,loading_percent,line,HV2 Line 108,10.421497990361486,10.472053877211456,,,,,,
0,0,loading_percent,line,HV2 Line 109,1.193071174858742,1.2480327605102528,,,,,,
0,0,loading_percent,line,HV2 Line 11,2.3176677397263568,2.303328926517444,,,,,,
0,0,loading_percent,line,HV2 Line 110,11.49434192870353,11.527544691937536,,,,,,
0,0,loading_percent,line,HV2 Line 111,8.732168258394273,8.806794126440064,,,,,,
0,0,loading_percent,line,HV2 Line 112,7.068157829264631,7.156101464371001,,,,,,
0,0,loading_percent,line,HV2 Line 113,4.124601556156769,4.286856415730354,,,,,,
0,0,loading_percent,line,HV2 Line 12,1.325055859198498,1.1583453007283038,,,,,,
0,0,loading_percent,line,HV2 Line 13,4.124601556156769,4.286856415730354,,,,,,
0,0,loading_percent,line,HV2 Line 14,3.469428912021845,3.4854535652816945,,,,,,
0,0,loading_percent,line,HV2 Line 15,8.22652135731642,8.229798684427506,,,,,,
0,0,loading_percent,line,HV2 Line 16,3.413560380111084,3.4241122425020003,,,,,,
0,0,loading_percent,line,HV2 Line 17,8.969457315165188,9.027292861945364,,,,,,
0,0,loading_percent,line,HV2 Line 18,0.889246892868432,0.916300322197369,,,,,,
0,0,loading_percent,line,HV2 Line 19,2.3176677397263568,2.303328926517444,,,,,,
0,0,loading_percent,line,HV2 Line 2,7.835624499449359,7.91130000268045,,,,,,
0,0,loading_percent,line,HV2 Line 20,3.413560380111084,3.4241122425020003,,,,,,
0,0,loading_percent,line,HV2 Line 21,8.36946234238707,8.408586916863664,,,,,,
0,0,loading_percent,line,HV2 Line 22,2.619573210870964,2.604448748185966,,,,,,
0,0,loading_percent,line,HV2 Line 23,7.068157829264631,7.156101464371001,,,,,,
0,0,loading_percent,line,HV2 Line 24,2.497889699139288,2.521523980788857,,,,,,
0,0,loading_percent,line,HV2 Line 25,11.84674062177578,11.886977561392836,,,,,,
0,0,loading_percent,line,HV2 Line 26,10.958485441915666,11.073427862154908,,,,,,
0,0,loading_percent,line,HV2 Line 27,5.166799658499064,5.201569049693795,,,,,,
0,0,loading_percent,line,HV2 Line 28,4.557148850805813,4.638698090299861,,,,,,
0,0,loading_percent,line,HV2 Line 29,13.857780658206147,7.471877992030835,,,,,,
0,0,loading_percent,line,HV2 Line 3,7.835624499449359,7.91130000268045,,,,,,
0,0,loading_percent,line,HV2 Line 30,10.421497990361486,10.472053877211456,,,,,,
0,0,loading_percent,line,HV2 Line 31,5.768246221154349,5.756028870813574,,,,,,
0,0,loading_percent,line,HV2 Line 32,7.27412478197932,7.320990321864016,,,,,,
0,0,loading_percent,line,HV2 Line 33,6.617528491347372,6.871763741775319,,,,,,
0,0,loading_percent,line,HV2 Line 34,9.939539385386606,10.021511245990691,,,,,,
0,0,loading_percent,line,HV2 Line 35,12.937852658042562,12.989981750165096,,,,,,
0,0,loading_percent,line,HV2 Line 36,0.3606421415487638,0.3646285870060567,,,,,,
0,0,loading_percent,line,HV2 Line 37,3.98781609186188,3.974502408745148,,,,,,
0,0,loading_percent,line,HV2 Line 38,6.203521411007655,6.328022598225533,,,,,,
0,0,loading_percent,line,HV2 Line 39,2.045722074863398,1.948815165009792,,,,,,
0,0,loading_percent,line,HV2 Line 4,9.864275095518249,9.96600086811312,,,,,,
0,0,loading_percent,line,HV2 Line 40,1.9904736085112216,1.959955378974944,,,,,,
0,0,loading_percent,line,HV2 Line 41,2.153466536155378,2.1203638777956137,,,,,,
0,0,loading_percent,line,HV2 Line 42,7.274819780839517,7.378601664969659,,,,,,
0,0,loading_percent,line,HV2 Line 43,9.27690009003174,9.327521817697823,,,,,,
0,0,loading_percent,line,HV2 Line 44,17.745217271862536,17.790804879188396,,,,,,
0,0,loading_percent,line,HV2 Line 45,7.478749312631678,7.512099072334075,,,,,,
0,0,loading_percent,line,HV2 Line 46,6.935142873572272,6.956715466852241,,,,,,
0,0,loading_percent,line,HV2 Line 47,2.640297222850163,2.576753212092761,,,,,,
0,0,loading_percent,line,HV2 Line 48,4.895853647498279,4.991641728369156,,,,,,
0,0,loading_percent,line,HV2 Line 49,11.604222585857778,11.70261251967668,,,,,,
0,0,loading_percent,line,HV2 Line 5,12.34996608003614,12.450751743127208,,,,,,
0,0,loading_percent,line,HV2 Line 50,5.9454325169441296,5.96614891800708,,,,,,
0,0,loading_percent,line,HV2 Line 51,3.5987174008319114,3.633188318427099,,,,,,
0,0,loading_percent,line,HV2 Line 52,9.611338463932016,9.6984781085014,,,,,,
0,0,loading_percent,line,HV2 Line 53,7.885068686496457,7.965217961239217,,,,,,
0,0,loading_percent,line,HV2 Line 54,11.832614133771576,11.923412375957112,,,,,,
0,0,loading_percent,line,HV2 Line 55,14.74515297552653,14.758169483473829,,,,,,
0,0,loading_percent,line,HV2 Line 56,8.70538755134691,8.93963772376953,,,,,,
0,0,loading_percent,line,HV2 Line 57,12.5109281870335,12.520610412689049,,,,,,
0,0,loading_percent,line,HV2 Line 58,12.493610696438164,12.503305774222866,,,,,,
0,0,loading_percent,line,HV2 Line 59,5.483965587913956,5.603641027330637,,,,,,
0,0,loading_percent,line,HV2 Line 6,4.2036632071187,4.172943236821516,,,,,,
0,0,loading_percent,line,HV2 Line 60,8.969457315165188,9.027292861945364,,,,,,
0,0,loading_percent,line,HV2 Line 61,8.732168258394273,8.806794126440064,,,,,,
0,0,loading_percent,line,HV2 Line 62,8.675330652711317,8.697654131098464,,,,,,
0,0,loading_percent,line,HV2 Line 63,0.6471440323235806,0.6401624438048146,,,,,,
0,0,loading_percent,line,HV2 Line 64,0.8210194221083907,0.8258279566405023,,,,,,
0,0,loading_percent,line,HV2 Line 65,7.491120727197656,7.564871165456395,,,,,,
0,0,loading_percent,line,HV2 Line 66,12.34996608003614,12.450751743127208,,,,,,
0,0,loading_percent,line,HV2 Line 67,1.325055859198498,1.1583453007283038,,,,,,
0,0,loading_percent,line,HV2 Line 68,4.2036632071187,4.172943236821516,,,,,,
0,0,loading_percent,line,HV2 Line 69,7.205266445922554,7.11316984384888,,,,,,
0,0,loading_percent,line,HV2 Line 7,5.768246221154349,5.756028870813574,,,,,,
0,0,loading_percent,line,HV2 Line 70,15.3413907136873,15.39557098929929,,,,,,
0,0,loading_percent,line,HV2 Line 71,1.193071174858742,1.2480327605102528,,,,,,
0,0,loading_percent,line,HV2 Line 72,10.944949512444865,10.9711397243993,,,,,,
0,0,loading_percent,line,HV2 Line 73,6.967515712770189,7.016602294170076,,,,,,
0,0,loading_percent,line,HV2 Line 74,9.458906416444618,9.51208110020666,,,,,,
0,0,loading_percent,line,HV2 Line 75,7.145060436586403,7.170467738524351,,,,,,
0,0,loading_percent,line,HV2 Line 76,11.49434192870353,11.527544691937536,,,,,,
0,0,loading_percent,line,HV2 Line 77,11.64852479879178,11.74691733798143,,,,,,
0,0,loading_percent,line,HV2 Line 78,5.155339585682101,5.139409838410691,,,,,,
0,0,loading_percent,line,HV2 Line 79,10.305756073953264,10.244952845089587,,,,,,
0,0,loading_percent,line,HV2 Line 8,5.9454325169441296,5.96614891800708,,,,,,
0,0,loading_percent,line,HV2 Line 80,13.02020564100477,13.075347775901738,,,,,,
0,0,loading_percent,line,HV2 Line 81,4.6254162871793705,4.640896499597077,,,,,,
0,0,loading_percent,line,HV2 Line 82,3.904451883121215,3.885296607891196,,,,,,
0,0,loading_percent,line,HV2 Line 83,5.663468306951703,5.655095118123699,,,,,,
0,0,loading_percent,line,HV2 Line 84,4.743850646282878,4.785158368473532,,,,,,
0,0,loading_percent,line,HV2 Line 85,9.438131097315187,9.5472684282795,,,,,,
0,0,loading_percent,line,HV2 Line 86,10.127056433610033,10.164083107290848,,,,,,
0,0,loading_percent,line,HV2 Line 87,3.3683711426522245,3.352508315185121,,,,,,
0,0,loading_percent,line,HV2 Line 88,9.864275095518249,9.96600086811312,,,,,,
0,0,loading_percent,line,HV2 Line 89,4.6761267086637845,4.733982834827244,,,,,,
0,0,loading_percent,line,HV2 Line 9,7.885068686496457,7.965217961239217,,,,,,
0,0,loading_percent,line,HV2 Line 90,9.836280563169888,9.924802794050835,,,,,,
0,0,loading_percent,line,HV2 Line 91,4.898522830030348,5.005077466510304,,,,,,
0,0,loading_percent,line,HV2 Line 92,0.8420096854638882,0.7965995829349646,,,,,,
0,0,loading_percent,line,HV2 Line 93,9.247784341182143,9.039114199266814,,,,,,
0,0,loading_percent,line,HV2 Line 94,10.07489320655303,10.225093463489202,,,,,,
0,0,loading_percent,line,HV2 Line 95,2.3439285886700363,2.350073422357979,,,,,,
0,0,loading_percent,line,HV2 Line 96,8.812901647053538,8.886700971245451,,,,,,
0,0,loading_percent,line,HV2 Line 97,5.23685888418841,5.289705712624924,,,,,,
0,0,loading_percent,line,HV2 Line 98,1.3069712968138711,1.3010577072794052,,,,,,
0,0,loading_percent,line,HV2 Line 99,1.9768544695470576,1.9340508583788232,,,,,,
0,0,pl_mw,line,HV2 Line 1,0.0064647164765805,0.0065559694729238,,,,,,
0,0,pl_mw,line,HV2 Line 10,0.0026207450700894,0.0026370106337356,,,,,,
0,0,pl_mw,line,HV2 Line 100,0.002263750970485,0.0022912570578741,,,,,,
0,0,pl_mw,line,HV2 Line 101,0.0010605776995147,0.0010582012074333,,,,,,
0,0,pl_mw,line,HV2 Line 102,0.0008223976653329,0.0008014342718163,,,,,,
0,0,pl_mw,line,HV2 Line 103,0.0058084011211798,0.0058120179387257,,,,,,
0,0,pl_mw,line,HV2 Line 104,0.0001979447168407,0.0001980954746829,,,,,,
0,0,pl_mw,line,HV2 Line 105,0.0011085619267419,0.0011185818733272,,,,,,
0,0,pl_mw,line,HV2 Line 106,0.0053469936007299,0.0054533068210824,,,,,,
0,0,pl_mw,line,HV2 Line 107,0.002068584363045,0.0021210583078654,,,,,,
0,0,pl_mw,line,HV2 Line 108,0.0083343895210834,0.0084154660952862,,,,,,
0,0,pl_mw,line,HV2 Line 109,3.214466732504029e-05,3.625561186204607e-05,,,,,,
0,0,pl_mw,line,HV2 Line 11,0.0001831159504059,0.000180771590021,,,,,,
0,0,pl_mw,line,HV2 Line 110,0.0096430061435359,0.0097022412422056,,,,,,
0,0,pl_mw,line,HV2 Line 111,0.0015127556912197,0.0015388600542216,,,,,,
0,0,pl_mw,line,HV2 Line 112,0.002068584363045,0.0021210583078654,,,,,,
0,0,pl_mw,line,HV2 Line 113,0.0002695718306036,0.0002912658543987,,,,,,
0,0,pl_mw,line,HV2 Line 12,1.4900979447118878e-05,1.0401879674715175e-05,,,,,,
0,0,pl_mw,line,HV2 Line 13,0.0002695718306036,0.0002912658543987,,,,,,
0,0,pl_mw,line,HV2 Line 14,0.0011085619267419,0.0011185818733272,,,,,,
0,0,pl_mw,line,HV2 Line 15,0.0058084011211798,0.0058120179387257,,,,,,
0,0,pl_mw,line,HV2 Line 16,0.0011863502543318,0.0011933377950805,,,,,,
0,0,pl_mw,line,HV2 Line 17,0.0007221083251316,0.0007313651034515,,,,,,
0,0,pl_mw,line,HV2 Line 18,3.859624452307031e-05,4.101546566404046e-05,,,,,,
0,0,pl_mw,line,HV2 Line 19,0.0001831159504059,0.000180771590021,,,,,,
0,0,pl_mw,line,HV2 Line 2,0.0053469936007299,0.0054533068210824,,,,,,
0,0,pl_mw,line,HV2 Line 20,0.0011863502543318,0.0011933377950805,,,,,,
0,0,pl_mw,line,HV2 Line 21,0.0110533588021954,0.0111569648371094,,,,,,
0,0,pl_mw,line,HV2 Line 22,0.0009581896248862,0.0009467950679971,,,,,,
0,0,pl_mw,line,HV2 Line 23,0.002068584363045,0.0021210583078654,,,,,,
0,0,pl_mw,line,HV2 Line 24,0.0001823321816574,0.0001859391286218,,,,,,
0,0,pl_mw,line,HV2 Line 25,0.0049531111130676,0.0049867393141767,,,,,,
0,0,pl_mw,line,HV2 Line 26,0.0188102961713674,0.0192208450203805,,,,,,
0,0,pl_mw,line,HV2 Line 27,0.001508804103848,0.0015297404024852,,,,,,
0,0,pl_mw,line,HV2 Line 28,0.0007525625733233,0.000780084035906,,,,,,
0,0,pl_mw,line,HV2 Line 29,0.005771778348798,0.0016778071817959,,,,,,
0,0,pl_mw,line,HV2 Line 3,0.0053469936007299,0.0054533068210824,,,,,,
0,0,pl_mw,line,HV2 Line 30,0.0083343895210834,0.0084154660952862,,,,,,
0,0,pl_mw,line,HV2 Line 31,0.0016074645910357,0.0016003807649029,,,,,,
0,0,pl_mw,line,HV2 Line 32,0.0009925030475645,0.0010053343797551,,,,,,
0,0,pl_mw,line,HV2 Line 33,0.0333600041585171,0.036055513095965,,,,,,
0,0,pl_mw,line,HV2 Line 34,0.0027732787250673,0.0028191977043494,,,,,,
0,0,pl_mw,line,HV2 Line 35,0.066609974939098,0.0671571576774709,,,,,,
0,0,pl_mw,line,HV2 Line 36,2.0715091041401124e-06,2.1191917888852e-06,,,,,,
0,0,pl_mw,line,HV2 Line 37,0.0004643405858475,0.0004611866909698,,,,,,
0,0,pl_mw,line,HV2 Line 38,0.0150487453676113,0.0156802325235556,,,,,,
0,0,pl_mw,line,HV2 Line 39,0.0001250984259784,0.0001131297955576,,,,,,
0,0,pl_mw,line,HV2 Line 4,0.0054527763608938,0.0056032060972075,,,,,,
0,0,pl_mw,line,HV2 Line 40,9.680323125937916e-05,9.380602560371544e-05,,,,,,
0,0,pl_mw,line,HV2 Line 41,0.0001048358248385,0.0001015899123553,,,,,,
0,0,pl_mw,line,HV2 Line 42,0.0114276140028248,0.0117604580788537,,,,,,
0,0,pl_mw,line,HV2 Line 43,0.0067600204572624,0.0068337095766448,,,,,,
0,0,pl_mw,line,HV2 Line 44,0.0609652891439189,0.0612873422609894,,,,,,
0,0,pl_mw,line,HV2 Line 45,0.0006429482207721,0.0006486953742612,,,,,,
0,0,pl_mw,line,HV2 Line 46,0.0026207450700894,0.0026370106337356,,,,,,
0,0,pl_mw,line,HV2 Line 47,0.0008984390812741,0.0008529935331572,,,,,,
0,0,pl_mw,line,HV2 Line 48,0.0117263613059996,0.0121997931368014,,,,,,
0,0,pl_mw,line,HV2 Line 49,0.0018364306933698,0.0018677173753118,,,,,,
0,0,pl_mw,line,HV2 Line 5,0.0063846937651845,0.0064881107343826,,,,,,
0,0,pl_mw,line,HV2 Line 50,0.0022125754211135,0.0022277188777737,,,,,,
0,0,pl_mw,line,HV2 Line 51,0.0030141857921277,0.0030725748560156,,,,,,
0,0,pl_mw,line,HV2 Line 52,0.0172784872536553,0.0175938057414093,,,,,,
0,0,pl_mw,line,HV2 Line 53,0.0032276067604328,0.0032935948160233,,,,,,
0,0,pl_mw,line,HV2 Line 54,0.0283744835886661,0.028833467546423,,,,,,
0,0,pl_mw,line,HV2 Line 55,0.0396987073476022,0.0397759488328475,,,,,,
0,0,pl_mw,line,HV2 Line 56,0.0221421148663178,0.0234052563190481,,,,,,
0,0,pl_mw,line,HV2 Line 57,0.0101723135153068,0.0101725887709083,,,,,,
0,0,pl_mw,line,HV2 Line 58,0.0101555509295128,0.0101558257336584,,,,,,
0,0,pl_mw,line,HV2 Line 59,0.0185246196819024,0.0193661322111546,,,,,,
0,0,pl_mw,line,HV2 Line 6,0.0005871270861668,0.0006002419011381,,,,,,
0,0,pl_mw,line,HV2 Line 60,0.0007221083251316,0.0007313651034515,,,,,,
0,0,pl_mw,line,HV2 Line 61,0.0015127556912197,0.0015388600542216,,,,,,
0,0,pl_mw,line,HV2 Line 62,0.0055053669530344,0.0055376645225369,,,,,,
0,0,pl_mw,line,HV2 Line 63,3.1479434198233847e-06,2.997076175792479e-06,,,,,,
0,0,pl_mw,line,HV2 Line 64,5.976304513377606e-06,6.163631120381652e-06,,,,,,
0,0,pl_mw,line,HV2 Line 65,0.0018575022663211,0.0018993522393557,,,,,,
0,0,pl_mw,line,HV2 Line 66,0.0063846937651845,0.0064881107343826,,,,,,
0,0,pl_mw,line,HV2 Line 67,1.4900979447118878e-05,1.0401879674715175e-05,,,,,,
0,0,pl_mw,line,HV2 Line 68,0.0005871270861668,0.0006002419011381,,,,,,
0,0,pl_mw,line,HV2 Line 69,0.0029358131093264,0.0028484235714145,,,,,,
0,0,pl_mw,line,HV2 Line 7,0.0016074645910357,0.0016003807649029,,,,,,
0,0,pl_mw,line,HV2 Line 70,0.0316115818801172,0.0318328124589779,,,,,,
0,0,pl_mw,line,HV2 Line 71,3.214466732504029e-05,3.625561186204607e-05,,,,,,
0,0,pl_mw,line,HV2 Line 72,0.0040389057161078,0.0040535295242651,,,,,,
0,0,pl_mw,line,HV2 Line 73,0.0022500413787032,0.0023006477094984,,,,,,
0,0,pl_mw,line,HV2 Line 74,0.0029600497105715,0.0029948815209923,,,,,,
0,0,pl_mw,line,HV2 Line 75,0.0022992156710381,0.0023179256120244,,,,,,
0,0,pl_mw,line,HV2 Line 76,0.0096430061435359,0.0097022412422056,,,,,,
0,0,pl_mw,line,HV2 Line 77,0.0051705370424208,0.005261092156882,,,,,,
0,0,pl_mw,line,HV2 Line 78,0.0003361778797992,0.0003342240763237,,,,,,
0,0,pl_mw,line,HV2 Line 79,0.0026334731156278,0.0026020823884831,,,,,,
0,0,pl_mw,line,HV2 Line 8,0.0022125754211135,0.0022277188777737,,,,,,
0,0,pl_mw,line,HV2 Line 80,0.0059521707097172,0.0060010873806959,,,,,,
0,0,pl_mw,line,HV2 Line 81,0.0036341349863961,0.0036562643391855,,,,,,
0,0,pl_mw,line,HV2 Line 82,0.0002953395506368,0.0002917755835341,,,,,,
0,0,pl_mw,line,HV2 Line 83,0.0010984605303976,0.0010938178969057,,,,,,
0,0,pl_mw,line,HV2 Line 84,0.0009968772404165,0.0010269293124904,,,,,,
0,0,pl_mw,line,HV2 Line 85,0.0061549278925365,0.0063092772966317,,,,,,
0,0,pl_mw,line,HV2 Line 86,0.0125106754355321,0.012580671139144,,,,,,
0,0,pl_mw,line,HV2 Line 87,0.000303261465762,0.0002971205487054,,,,,,
0,0,pl_mw,line,HV2 Line 88,0.0054527763608938,0.0056032060972075,,,,,,
0,0,pl_mw,line,HV2 Line 89,0.002009491000205,0.0020617392628046,,,,,,
0,0,pl_mw,line,HV2 Line 9,0.0032276067604328,0.0032935948160233,,,,,,
0,0,pl_mw,line,HV2 Line 90,0.0102969716909804,0.010483649069588,,,,,,
0,0,pl_mw,line,HV2 Line 91,0.0109485242997093,0.0114384568824092,,,,,,
0,0,pl_mw,line,HV2 Line 92,0.000109197820409,9.568877189769508e-05,,,,,,
0,0,pl_mw,line,HV2 Line 93,0.0369039487600755,0.0352505107118314,,,,,,
0,0,pl_mw,line,HV2 Line 94,0.0157237039731852,0.016203249610377,,,,,,
0,0,pl_mw,line,HV2 Line 95,4.596211636531677e-05,4.619947971895577e-05,,,,,,
0,0,pl_mw,line,HV2 Line 96,0.0130890756388026,0.0133058605897922,,,,,,
0,0,pl_mw,line,HV2 Line 97,0.0029518501966014,0.0030120671547129,,,,,,
0,0,pl_mw,line,HV2 Line 98,2.41036651704718e-05,2.363538077132521e-05,,,,,,
0,0,pl_mw,line,HV2 Line 99,0.0004330665180751,0.0004144197259412,,,,,,
0,0,ql_mvar,line,HV2 Line 1,-0.1636246024459977,-0.1633307865910697,,,,,,
0,0,ql_mvar,line,HV2 Line 10,-0.1322400313934375,-0.1321609186479733,,,,,,
0,0,ql_mvar,line,HV2 Line 100,-0.270170661124856,-0.2700279574849067,,,,,,
0,0,ql_mvar,line,HV2 Line 101,-0.2259538369256311,-0.2258944997681577,,,,,,
0,0,ql_mvar,line,HV2 Line 102,-0.3407997241219867,-0.3407749209888701,,,,,,
0,0,ql_mvar,line,HV2 Line 103,-0.2062523463901886,-0.2061714771597209,,,,,,
0,0,ql_mvar,line,HV2 Line 104,-0.0795783362499942,-0.0795493011100816,,,,,,
0,0,ql_mvar,line,HV2 Line 105,-0.2354561566501936,-0.2353668437010474,,,,,,
0,0,ql_mvar,line,HV2 Line 106,-0.2121599978166077,-0.2118197855641597,,,,,,
0,0,ql_mvar,line,HV2 Line 107,-0.1015209641582224,-0.101355834199758,,,,,,
0,0,ql_mvar,line,HV2 Line 108,-0.1754046601038936,-0.1751282533925184,,,,,,
0,0,ql_mvar,line,HV2 Line 109,-2.0086138661985258,-2.0081019957970065,,,,,,
0,0,ql_mvar,line,HV2 Line 11,-0.0875566836507852,-0.0875405926040842,,,,,,
0,0,ql_mvar,line,HV2 Line 110,-4.326194193423989,-4.325016168395936,,,,,,
0,0,ql_mvar,line,HV2 Line 111,-1.0618964602497951,-1.0616393543317375,,,,,,
0,0,ql_mvar,line,HV2 Line 112,-0.1015209641582224,-0.101355834199758,,,,,,
0,0,ql_mvar,line,HV2 Line 113,-0.0400190804324274,-0.0399517888470843,,,,,,
0,0,ql_mvar,line,HV2 Line 12,-0.5954965304157216,-0.5953468915594118,,,,,,
0,0,ql_mvar,line,HV2 Line 13,-0.0400190804324274,-0.0399517888470843,,,,,,
0,0,ql_mvar,line,HV2 Line 14,-0.2354561566501936,-0.2353668437010474,,,,,,
0,0,ql_mvar,line,HV2 Line 15,-0.2062523463901886,-0.2061714771597209,,,,,,
0,0,ql_mvar,line,HV2 Line 16,-0.2612869397522108,-0.2611962096775,,,,,,
0,0,ql_mvar,line,HV2 Line 17,-0.4640805673461827,-0.4639347542414136,,,,,,
0,0,ql_mvar,line,HV2 Line 18,-0.12510722314987,-0.1250376788644838,,,,,,
0,0,ql_mvar,line,HV2 Line 19,-0.0875566836507852,-0.0875405926040842,,,,,,
0,0,ql_mvar,line,HV2 Line 2,-0.2121599978166077,-0.2118197855641597,,,,,,
0,0,ql_mvar,line,HV2 Line 20,-0.2612869397522108,-0.2611962096775,,,,,,
0,0,ql_mvar,line,HV2 Line 21,-0.3708843175502549,-0.3704429881018277,,,,,,
